Geography,Industry,Age group,Year,Labour force (persons*1000),"Employment (persons*1,000)","Unemployment (persons*1,000)",Unemployment rate
Prince Edward Island,Services-producing sector,15 years and over,2011,0.019230769230769162,0.024621212121212155,-0.045454545454545525,-0.0634648370497427
Prince Edward Island,Services-producing sector,15 years and over,2012,0.00857632933104635,0.005545286506469349,0.04761904761904767,0.03871072238419182
Prince Edward Island,Services-producing sector,15 years and over,2013,0.018707482993197244,0.018382352941176405,0.0,-0.018363939899833093
Prince Edward Island,Services-producing sector,15 years and over,2014,-0.013355592654423987,-0.005415162454873612,-0.09090909090909094,-0.07860329180126147
Prince Edward Island,Services-producing sector,15 years and over,2015,-0.005076142131979822,0.001814882032667997,-0.09999999999999998,-0.09540816326530599
Prince Edward Island,Services-producing sector,15 years and over,2016,-0.00340136054421758,-0.009057971014492794,0.08333333333333326,0.08703071672354934
Prince Edward Island,Services-producing sector,15 years and over,2017,0.015358361774743923,0.025594149908592323,-0.15384615384615385,-0.16664511958629602
Prince Edward Island,Services-producing sector,15 years and over,2018,0.01680672268907557,0.017825311942959,0.030303030303030276,0.01327322814926113
Prince Edward Island,Services-producing sector,15 years and over,2019,0.02975206611570247,0.035026269702276736,-0.08823529411764697,-0.1145784156359172
Prince Edward Island,Services-producing sector,15 years and over,2020,-0.0032102728731941976,-0.03384094754653133,0.6129032258064515,0.6180977611552645
Prince Edward Island,Services-producing sector,15 to 24 years,2010,0.0,0.0,0.0,0.0
Prince Edward Island,Services-producing sector,15 to 24 years,2011,0.01980198019801982,0.022222222222222143,0.0,-0.019417475728155442
Prince Edward Island,Services-producing sector,15 to 24 years,2012,-0.07766990291262144,-0.08695652173913038,-0.09090909090909094,-0.014354066985646008
Prince Edward Island,Services-producing sector,15 to 24 years,2013,0.03157894736842115,0.03571428571428559,0.10000000000000009,0.06632653061224492
Prince Edward Island,Services-producing sector,15 to 24 years,2014,-0.020408163265306256,-0.011494252873563204,-0.18181818181818188,-0.1647727272727273
Prince Edward Island,Services-producing sector,15 to 24 years,2015,0.0,0.023255813953488413,-0.11111111111111105,-0.11111111111111105
Prince Edward Island,Services-producing sector,15 to 24 years,2016,0.01041666666666674,0.0,0.125,0.11340206185566992
Prince Edward Island,Services-producing sector,15 to 24 years,2017,0.04123711340206193,0.05681818181818188,-0.11111111111111105,-0.14631463146314638
Prince Edward Island,Services-producing sector,15 to 24 years,2018,-0.01980198019801971,0.0,-0.1250000000000001,-0.10732323232323238
Prince Edward Island,Services-producing sector,15 to 24 years,2019,0.101010101010101,0.10752688172043001,0.0,-0.09174311926605516
Prince Edward Island,Services-producing sector,15 to 24 years,2020,-0.06422018348623859,-0.14563106796116498,1.0,1.1372549019607847
Prince Edward Island,Services-producing sector,25 to 54 years,2010,0.0,0.0,0.0,0.0
Prince Edward Island,Services-producing sector,25 to 54 years,2011,0.008356545961002881,0.014880952380952328,-0.08695652173913038,-0.09452318039875096
Prince Edward Island,Services-producing sector,25 to 54 years,2012,0.022099447513812098,0.017595307917888547,0.09523809523809512,0.07155727155727165
Prince Edward Island,Services-producing sector,25 to 54 years,2013,-0.008108108108108025,-0.0028818443804035088,-0.04347826086956508,-0.03565928207558344
Prince Edward Island,Services-producing sector,25 to 54 years,2014,-0.016348773841961872,-0.008670520231213952,-0.18181818181818188,-0.16821959204230663
Prince Edward Island,Services-producing sector,25 to 54 years,2015,0.0027700831024930483,0.0,0.05555555555555558,0.052639656230816234
Prince Edward Island,Services-producing sector,25 to 54 years,2016,-0.011049723756906271,-0.011661807580174877,0.0,0.011173184357541999
Prince Edward Island,Services-producing sector,25 to 54 years,2017,-0.008379888268156388,-0.005899705014749124,-0.05263157894736836,-0.044625648628613734
Prince Edward Island,Services-producing sector,25 to 54 years,2018,0.028169014084507005,0.03264094955489605,0.0,-0.027397260273972712
Prince Edward Island,Services-producing sector,25 to 54 years,2019,0.013698630136986356,0.02011494252873569,-0.16666666666666674,-0.1779279279279279
Prince Edward Island,Services-producing sector,25 to 54 years,2020,0.0108108108108107,-0.016901408450704314,0.6666666666666667,0.6488413547237077
Prince Edward Island,Services-producing sector,55 years and over,2010,0.0,0.0,0.0,0.0
Prince Edward Island,Services-producing sector,55 years and over,2011,0.0535714285714286,0.05882352941176494,0.0,-0.05084745762711873
Prince Edward Island,Services-producing sector,55 years and over,2012,0.04237288135593209,0.03703703703703698,0.10000000000000009,0.05528455284552858
Prince Edward Island,Services-producing sector,55 years and over,2013,0.08130081300813008,0.08928571428571419,0.0,-0.07518796992481214
Prince Edward Island,Services-producing sector,55 years and over,2014,0.007518796992481258,0.0,0.09090909090909083,0.0827679782903663
Prince Edward Island,Services-producing sector,55 years and over,2015,-0.022388059701492602,0.0,-0.25,-0.23282442748091592
Prince Edward Island,Services-producing sector,55 years and over,2016,0.0,-0.016393442622950727,0.22222222222222232,0.22222222222222232
Prince Edward Island,Services-producing sector,55 years and over,2017,0.06106870229007644,0.09166666666666656,-0.2727272727272727,-0.31458469587966
Prince Edward Island,Services-producing sector,55 years and over,2018,0.014388489208633004,0.0,0.25,0.23226950354609932
Prince Edward Island,Services-producing sector,55 years and over,2019,0.021276595744680993,0.022900763358778775,0.0,-0.02083333333333337
Prince Edward Island,Services-producing sector,55 years and over,2020,0.00694444444444442,0.0,0.10000000000000009,0.09241379310344833
Prince Edward Island,Unclassified industries,15 years and over (x 1000),2010,0.0,0.0,0.0,0.0
Prince Edward Island,Unclassified industries,15 years and over (x 1000),2011,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,15 years and over (x 1000),2012,0.18181818181818166,,0.18181818181818166,0.0
Prince Edward Island,Unclassified industries,15 years and over (x 1000),2013,0.23076923076923084,,0.23076923076923084,0.0
Prince Edward Island,Unclassified industries,15 years and over (x 1000),2014,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,15 years and over (x 1000),2015,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,15 years and over (x 1000),2016,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,15 years and over (x 1000),2017,-0.0625,,-0.0625,0.0
Prince Edward Island,Unclassified industries,15 years and over (x 1000),2018,-0.06666666666666676,,-0.06666666666666676,0.0
Prince Edward Island,Unclassified industries,15 years and over (x 1000),2019,-0.07142857142857129,,-0.07142857142857129,0.0
Prince Edward Island,Unclassified industries,15 years and over (x 1000),2020,0.07692307692307687,,0.07692307692307687,0.0
Prince Edward Island,Unclassified industries,15 to 24 years (x 1000),2010,0.0,0.0,0.0,0.0
Prince Edward Island,Unclassified industries,15 to 24 years (x 1000),2011,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,15 to 24 years (x 1000),2012,0.6666666666666667,,0.6666666666666667,0.0
Prince Edward Island,Unclassified industries,15 to 24 years (x 1000),2013,0.19999999999999996,,0.19999999999999996,0.0
Prince Edward Island,Unclassified industries,15 to 24 years (x 1000),2014,-0.16666666666666663,,-0.16666666666666663,0.0
Prince Edward Island,Unclassified industries,15 to 24 years (x 1000),2015,0.19999999999999996,,0.19999999999999996,0.0
Prince Edward Island,Unclassified industries,15 to 24 years (x 1000),2016,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,15 to 24 years (x 1000),2017,-0.33333333333333326,,-0.33333333333333326,0.0
Prince Edward Island,Unclassified industries,15 to 24 years (x 1000),2018,0.25,,0.25,0.0
Prince Edward Island,Unclassified industries,15 to 24 years (x 1000),2019,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,15 to 24 years (x 1000),2020,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,25 to 54 years (x 1000),2010,0.0,0.0,0.0,0.0
Prince Edward Island,Unclassified industries,25 to 54 years (x 1000),2011,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,25 to 54 years (x 1000),2012,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,25 to 54 years (x 1000),2013,0.3999999999999999,,0.3999999999999999,0.0
Prince Edward Island,Unclassified industries,25 to 54 years (x 1000),2014,-0.1428571428571428,,-0.1428571428571428,0.0
Prince Edward Island,Unclassified industries,25 to 54 years (x 1000),2015,0.16666666666666674,,0.16666666666666674,0.0
Prince Edward Island,Unclassified industries,25 to 54 years (x 1000),2016,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,25 to 54 years (x 1000),2017,0.14285714285714302,,0.14285714285714302,0.0
Prince Edward Island,Unclassified industries,25 to 54 years (x 1000),2018,-0.2500000000000001,,-0.2500000000000001,0.0
Prince Edward Island,Unclassified industries,25 to 54 years (x 1000),2019,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,25 to 54 years (x 1000),2020,0.16666666666666674,,0.16666666666666674,0.0
Prince Edward Island,Unclassified industries,55 years and over (x 1000),2010,0.0,0.0,0.0,0.0
Prince Edward Island,Unclassified industries,55 years and over (x 1000),2011,0.4999999999999998,,0.4999999999999998,0.0
Prince Edward Island,Unclassified industries,55 years and over (x 1000),2012,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,55 years and over (x 1000),2013,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,55 years and over (x 1000),2014,0.3333333333333335,,0.3333333333333335,0.0
Prince Edward Island,Unclassified industries,55 years and over (x 1000),2015,-0.2500000000000001,,-0.2500000000000001,0.0
Prince Edward Island,Unclassified industries,55 years and over (x 1000),2016,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,55 years and over (x 1000),2017,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,55 years and over (x 1000),2018,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,55 years and over (x 1000),2019,0.0,,0.0,0.0
Prince Edward Island,Unclassified industries,55 years and over (x 1000),2020,0.0,,0.0,0.0
Nova Scotia,All industries,15 years and over,2010,0.0,0.0,0.0,0.0
Nova Scotia,All industries,15 years and over,2011,-0.003013863773357439,0.0024455313472653284,-0.05427974947807934,-0.051420861175413335
Nova Scotia,All industries,15 years and over,2012,0.0074566706972993835,0.007096917276558035,0.013245033112582849,0.0057455199649203426
Nova Scotia,All industries,15 years and over,2013,-0.012202440488097599,-0.011231006386258624,-0.023965141612200425,-0.01190800788160995
Nova Scotia,All industries,15 years and over,2014,-0.016200891049007682,-0.014699331848552433,-0.03125,-0.015296932894195092
Nova Scotia,All industries,15 years and over,2015,-0.009263071222725405,-0.006781193490054238,-0.032258064516129004,-0.023209989075286708
Nova Scotia,All industries,15 years and over,2016,-0.0033243299397465176,-0.00022758306781966997,-0.03809523809523818,-0.03488688366737136
Nova Scotia,All industries,15 years and over,2017,0.008547008547008517,0.00705668108354196,0.024752475247524774,0.01606813223695247
Nova Scotia,All industries,15 years and over,2018,0.00888797023563459,0.01876130198915016,-0.09661835748792269,-0.10457685177762144
Nova Scotia,All industries,15 years and over,2019,0.02028272894898575,0.02329709341025077,-0.018716577540106805,-0.03822401907093598
Nova Scotia,All industries,15 years and over,2020,-0.02148594377510038,-0.04661751951431048,0.29700272479564016,0.32548195556788184
Nova Scotia,All industries,15 to 24 years,2010,0.0,0.0,0.0,0.0
Nova Scotia,All industries,15 to 24 years,2011,-0.025031289111389188,-0.03125000000000011,0.015748031496063186,0.0418262864767065
Nova Scotia,All industries,15 to 24 years,2012,-0.006418485237484006,-0.029185867895545226,0.09302325581395343,0.10008412955952162
Nova Scotia,All industries,15 to 24 years,2013,-0.03100775193798455,-0.02373417721518989,-0.05673758865248224,-0.02655319148936164
Nova Scotia,All industries,15 to 24 years,2014,-0.02399999999999991,-0.021069692058346856,-0.03759398496240607,-0.013928263281153708
Nova Scotia,All industries,15 to 24 years,2015,-0.004098360655737654,0.026490066225165476,-0.140625,-0.13708847736625518
Nova Scotia,All industries,15 to 24 years,2016,-0.050754458161865634,-0.04516129032258065,-0.09090909090909094,-0.04230162900683132
Nova Scotia,All industries,15 to 24 years,2017,0.00867052023121384,-0.01858108108108114,0.15999999999999992,0.15002865329512916
Nova Scotia,All industries,15 to 24 years,2018,0.04727793696275073,0.06024096385542177,-0.01724137931034475,-0.06160667956035648
Nova Scotia,All industries,15 to 24 years,2019,0.056087551299589755,0.08603896103896114,-0.0964912280701754,-0.1444755022270704
Nova Scotia,All industries,15 to 24 years,2020,-0.08678756476683946,-0.12705530642750384,0.17475728155339798,0.2864008813606005
Nova Scotia,All industries,25 to 54 years,2010,0.0,0.0,0.0,0.0
Nova Scotia,All industries,25 to 54 years,2011,-0.007628928898382625,0.004013377926421313,-0.12891986062717764,-0.12222336509079379
Nova Scotia,All industries,25 to 54 years,2012,-0.011685116851168575,-0.009993337774816813,-0.03200000000000003,-0.020555071561916605
Nova Scotia,All industries,25 to 54 years,2013,-0.016490354698195264,-0.016487213997308126,-0.016528925619834656,-3.921763434000525e-05
Nova Scotia,All industries,25 to 54 years,2014,-0.021195824106295613,-0.01915839890523441,-0.04621848739495804,-0.02556452445231483
Nova Scotia,All industries,25 to 54 years,2015,-0.014221073044602406,-0.01464945936519002,-0.013215859030836996,0.0010197154618327708
Nova Scotia,All industries,25 to 54 years,2016,-0.017704918032786843,-0.016637168141592884,-0.02678571428571419,-0.009244468815563622
Nova Scotia,All industries,25 to 54 years,2017,0.003671562082776969,0.005759539236861011,-0.022935779816513735,-0.02651000875632681
Nova Scotia,All industries,25 to 54 years,2018,0.0016627868307284022,0.01145311381531866,-0.12676056338028163,-0.12821016403868102
Nova Scotia,All industries,25 to 54 years,2019,0.009296148738379806,0.009554140127388422,0.005376344086021501,-0.0038837011884551575
Nova Scotia,All industries,25 to 54 years,2020,-0.005592105263157898,-0.02733964248159837,0.320855614973262,0.3282835162152551
Nova Scotia,All industries,55 years and over,2010,0.0,0.0,0.0,0.0
Nova Scotia,All industries,55 years and over,2011,0.03444444444444428,0.02511961722488043,0.15625,0.11774973147153611
Nova Scotia,All industries,55 years and over,2012,0.08700322234156821,0.09334889148191361,0.027027027027026973,-0.05517572908877266
Nova Scotia,All industries,55 years and over,2013,0.014822134387351804,0.01387406616862319,0.013157894736842257,-0.001639932352790363
Nova Scotia,All industries,55 years and over,2014,0.004868549172346581,0.0031578947368420263,0.025974025974025983,0.021003221584616982
Nova Scotia,All industries,55 years and over,2015,0.0019379844961240345,-0.005246589716684125,0.08860759493670867,0.08650197096197632
Nova Scotia,All industries,55 years and over,2016,0.07156673114119916,0.07911392405063289,-0.011627906976744096,-0.07763831752161854
Nova Scotia,All industries,55 years and over,2017,0.022563176895306958,0.025415444770283457,0.0,-0.022065313327449432
Nova Scotia,All industries,55 years and over,2018,0.0044130626654899086,0.015252621544327827,-0.12941176470588234,-0.13323684482580367
Nova Scotia,All industries,55 years and over,2019,0.026362038664323295,0.023474178403755763,0.04054054054054057,0.01381432802665672
Nova Scotia,All industries,55 years and over,2020,-0.019691780821917804,-0.047706422018348627,0.3896103896103895,0.41752396075540177
Nova Scotia,Goods-producing sector,15 years and over,2010,0.0,0.0,0.0,0.0
Nova Scotia,Goods-producing sector,15 years and over,2011,-0.005923000987166804,-0.0033936651583711397,-0.023255813953488413,-0.017436086926398975
Nova Scotia,Goods-producing sector,15 years and over,2012,-0.012909632571995955,-0.02156640181611791,0.04761904761904767,0.061320302768994805
Nova Scotia,Goods-producing sector,15 years and over,2013,0.004024144869215096,0.0058004640371229765,-0.007575757575757569,-0.011553409850002971
Nova Scotia,Goods-producing sector,15 years and over,2014,-0.0470941883767535,-0.03806228373702414,-0.10687022900763365,-0.06273027187131264
Nova Scotia,Goods-producing sector,15 years and over,2015,-0.004206098843322681,-0.01558752997601931,0.07692307692307687,0.0814718544391193
Nova Scotia,Goods-producing sector,15 years and over,2016,-0.008447729672650395,-0.0073081607795371095,-0.015873015873015817,-0.00748854742464955
Nova Scotia,Goods-producing sector,15 years and over,2017,-0.024494142705005495,-0.006134969325153339,-0.14516129032258074,-0.12369699957740521
Nova Scotia,Goods-producing sector,15 years and over,2018,0.018558951965065518,0.03333333333333344,-0.09433962264150941,-0.11084147303282177
Nova Scotia,Goods-producing sector,15 years and over,2019,0.015005359056806,0.029868578255675127,-0.11458333333333326,-0.12767291446673712
Nova Scotia,Goods-producing sector,15 years and over,2020,0.0052798310454065245,-0.016241299303944357,0.22352941176470598,0.21710331191300059
Nova Scotia,Goods-producing sector,15 to 24 years,2010,0.0,0.0,0.0,0.0
Nova Scotia,Goods-producing sector,15 to 24 years,2011,-0.06249999999999989,-0.08695652173913038,0.050000000000000044,0.1200000000000001
Nova Scotia,Goods-producing sector,15 to 24 years,2012,0.08571428571428585,-0.011904761904761862,0.4761904761904763,0.35964912280701755
Nova Scotia,Goods-producing sector,15 to 24 years,2013,-0.1228070175438597,-0.024096385542168752,-0.3870967741935485,-0.30129032258064514
Nova Scotia,Goods-producing sector,15 to 24 years,2014,0.06999999999999984,-0.012345679012345623,0.368421052631579,0.27889818002951317
Nova Scotia,Goods-producing sector,15 to 24 years,2015,-0.09345794392523366,-0.050000000000000044,-0.1923076923076923,-0.10904044409199043
Nova Scotia,Goods-producing sector,15 to 24 years,2016,0.05154639175257736,0.09210526315789491,-0.09523809523809534,-0.13958916900093388
Nova Scotia,Goods-producing sector,15 to 24 years,2017,-0.0980392156862745,-0.03614457831325313,-0.3157894736842105,-0.24141876430205944
Nova Scotia,Goods-producing sector,15 to 24 years,2018,0.11956521739130443,0.050000000000000044,0.46153846153846145,0.30545182972367413
Nova Scotia,Goods-producing sector,15 to 24 years,2019,0.08737864077669899,0.15476190476190466,-0.21052631578947367,-0.2739661654135338
Nova Scotia,Goods-producing sector,15 to 24 years,2020,-0.044642857142857095,-0.11340206185567003,0.40000000000000013,0.4654205607476638
Nova Scotia,Goods-producing sector,25 to 54 years,2010,0.0,0.0,0.0,0.0
Nova Scotia,Goods-producing sector,25 to 54 years,2011,-0.018005540166204925,0.0031645569620253333,-0.16666666666666663,-0.15138692994828395
Nova Scotia,Goods-producing sector,25 to 54 years,2012,-0.049365303244005676,-0.05362776025236593,-0.013333333333333308,0.037903066271018915
Nova Scotia,Goods-producing sector,25 to 54 years,2013,0.014836795252225476,0.0016666666666667052,0.12162162162162171,0.10522364469732892
Nova Scotia,Goods-producing sector,25 to 54 years,2014,-0.0921052631578948,-0.0748752079866889,-0.2168674698795181,-0.137419242186136
Nova Scotia,Goods-producing sector,25 to 54 years,2015,0.0,-0.007194244604316502,0.06153846153846154,0.061538461538461764
Nova Scotia,Goods-producing sector,25 to 54 years,2016,-0.032206119162640934,-0.04528985507246375,0.07246376811594213,0.10815307820299491
Nova Scotia,Goods-producing sector,25 to 54 years,2017,-0.03494176372712143,-0.015180265654649028,-0.17567567567567577,-0.1458294501397951
Nova Scotia,Goods-producing sector,25 to 54 years,2018,0.0034482758620690834,0.01734104046242768,-0.11475409836065564,-0.11779618049687324
Nova Scotia,Goods-producing sector,25 to 54 years,2019,0.018900343642611617,0.032196969696969724,-0.11111111111111116,-0.12759977515458132
Nova Scotia,Goods-producing sector,25 to 54 years,2020,0.010118043844856706,-0.0055045871559632475,0.1875,0.1756051752921537
Nova Scotia,Goods-producing sector,55 years and over,2010,0.0,0.0,0.0,0.0
Nova Scotia,Goods-producing sector,55 years and over,2011,0.08379888268156432,0.01863354037267073,0.6666666666666665,0.5378006872852235
Nova Scotia,Goods-producing sector,55 years and over,2012,0.06185567010309301,0.09146341463414642,-0.09999999999999998,-0.15242718446601944
Nova Scotia,Goods-producing sector,55 years and over,2013,0.043689320388349495,0.03910614525139677,0.07407407407407396,0.029112833763996537
Nova Scotia,Goods-producing sector,55 years and over,2014,0.037209302325581506,0.06451612903225801,-0.10344827586206895,-0.1356115664141022
Nova Scotia,Goods-producing sector,55 years and over,2015,0.03139013452914785,-0.025252525252525304,0.3846153846153846,0.3424749163879599
Nova Scotia,Goods-producing sector,55 years and over,2016,0.026086956521739202,0.06217616580310881,-0.13888888888888884,-0.16078154425612068
Nova Scotia,Goods-producing sector,55 years and over,2017,0.029661016949152463,0.029268292682926855,0.032258064516129004,0.0025222354971461414
Nova Scotia,Goods-producing sector,55 years and over,2018,0.020576131687242816,0.06635071090047395,-0.2812500000000001,-0.295740927419355
Nova Scotia,Goods-producing sector,55 years and over,2019,-0.028225806451612878,-0.022222222222222254,-0.08695652173913038,-0.06043658668591012
Nova Scotia,Goods-producing sector,55 years and over,2020,0.020746887966804906,0.00454545454545463,0.23809523809523814,0.21293070073557874
Nova Scotia,Services-producing sector,15 years and over,2010,0.0,0.0,0.0,0.0
Nova Scotia,Services-producing sector,15 years and over,2011,-0.00312989045383405,0.00415167450871845,-0.12217194570135759,-0.11941581366274334
Nova Scotia,Services-producing sector,15 years and over,2012,0.017006802721088343,0.014057331863285505,0.07216494845360844,0.05423576871358149
Nova Scotia,Services-producing sector,15 years and over,2013,-0.02032415744790317,-0.015221527589018624,-0.11057692307692313,-0.09212513130252109
Nova Scotia,Services-producing sector,15 years and over,2014,-0.008928571428571508,-0.009108473640629389,0.0,0.009009009009009139
Nova Scotia,Services-producing sector,15 years and over,2015,-0.00741918388977203,-0.005013927576601684,-0.05945945945945952,-0.052429257875067026
Nova Scotia,Services-producing sector,15 years and over,2016,-0.002402562733582525,0.0016797312430012479,-0.08620689655172409,-0.0840061638969114
Nova Scotia,Services-producing sector,15 years and over,2017,0.014985282312015125,0.010061486864169744,0.11949685534591192,0.10296856009166189
Nova Scotia,Services-producing sector,15 years and over,2018,0.007645663063537977,0.015495296070835662,-0.1460674157303371,-0.15254675768319426
Nova Scotia,Services-producing sector,15 years and over,2019,0.027210884353741527,0.021798365122615904,0.1578947368421053,0.1272220285813872
Nova Scotia,Services-producing sector,15 years and over,2020,-0.028273051451859432,-0.05360000000000009,0.5113636363636362,0.5553377814845706
Nova Scotia,Services-producing sector,15 to 24 years,2010,0.0,0.0,0.0,0.0
Nova Scotia,Services-producing sector,15 to 24 years,2011,-0.0234375,-0.020725388601036232,-0.0491803278688524,-0.026360655737704963
Nova Scotia,Services-producing sector,15 to 24 years,2012,-0.02400000000000002,-0.029982363315696703,0.051724137931034475,0.0775862068965516
Nova Scotia,Services-producing sector,15 to 24 years,2013,-0.031147540983606503,-0.025454545454545396,-0.09836065573770492,-0.0693739424703892
Nova Scotia,Services-producing sector,15 to 24 years,2014,-0.02876480541455162,-0.02425373134328368,-0.09090909090909094,-0.06398479569211257
Nova Scotia,Services-producing sector,15 to 24 years,2015,0.03484320557491283,0.040152963671128195,0.0,-0.03367003367003363
Nova Scotia,Services-producing sector,15 to 24 years,2016,-0.07744107744107742,-0.06433823529411764,-0.19999999999999996,-0.13284671532846715
Nova Scotia,Services-producing sector,15 to 24 years,2017,0.018248175182481674,-0.013752455795677743,0.42500000000000004,0.3994623655913978
Nova Scotia,Services-producing sector,15 to 24 years,2018,0.03942652329749108,0.06175298804780871,-0.17543859649122806,-0.2067150635208711
Nova Scotia,Services-producing sector,15 to 24 years,2019,0.07241379310344831,0.07317073170731714,0.06382978723404253,-0.008004378463433048
Nova Scotia,Services-producing sector,15 to 24 years,2020,-0.094855305466238,-0.1293706293706295,0.30000000000000004,0.43623445825932516
Nova Scotia,Services-producing sector,25 to 54 years,2010,0.0,0.0,0.0,0.0
Nova Scotia,Services-producing sector,25 to 54 years,2011,-0.005622489959839383,0.004240882103477617,-0.18939393939393945,-0.1848105448670876
Nova Scotia,Services-producing sector,25 to 54 years,2012,0.003231017770597866,0.0016891891891890332,0.04672897196261672,0.04335786416241505
Nova Scotia,Services-producing sector,25 to 54 years,2013,-0.024557165861513686,-0.020657672849915598,-0.1071428571428571,-0.08466481929131542
Nova Scotia,Services-producing sector,25 to 54 years,2014,-0.005777961205117643,-0.00516573396470088,-0.019999999999999907,-0.014304690743046744
Nova Scotia,Services-producing sector,25 to 54 years,2015,-0.017849730178497336,-0.016443098225876196,-0.05102040816326525,-0.0337735263166975
Nova Scotia,Services-producing sector,25 to 54 years,2016,-0.012256973795435333,-0.009678838539375345,-0.07526881720430123,-0.06379376187649821
Nova Scotia,Services-producing sector,25 to 54 years,2017,0.011125374411638855,0.010661928031985735,0.023255813953488413,0.011996968772451266
Nova Scotia,Services-producing sector,25 to 54 years,2018,0.004231908590774491,0.010109890109890163,-0.14772727272727282,-0.15131881392943347
Nova Scotia,Services-producing sector,25 to 54 years,2019,0.010535187526337975,0.004351610095735481,0.19999999999999996,0.18748957464553806
Nova Scotia,Services-producing sector,25 to 54 years,2020,-0.007923269391159282,-0.03206239168110925,0.6111111111111112,0.6239783288963616
Nova Scotia,Services-producing sector,55 years and over,2010,0.0,0.0,0.0,0.0
Nova Scotia,Services-producing sector,55 years and over,2011,0.02560455192034139,0.026666666666666616,0.0,-0.0249653259361996
Nova Scotia,Services-producing sector,55 years and over,2012,0.09847434119278797,0.09235209235209241,0.25,0.13794191919191912
Nova Scotia,Services-producing sector,55 years and over,2013,0.002525252525252597,0.010568031704095038,-0.17142857142857149,-0.1735156531126305
Nova Scotia,Services-producing sector,55 years and over,2014,-0.0037783375314862644,-0.013071895424836555,0.24137931034482762,0.24608744932211546
Nova Scotia,Services-producing sector,55 years and over,2015,-0.006321112515802807,0.0,-0.13888888888888884,-0.13341108283856373
Nova Scotia,Services-producing sector,55 years and over,2016,0.08269720101781175,0.08344370860927142,0.06451612903225801,-0.01679238846139275
Nova Scotia,Services-producing sector,55 years and over,2017,0.023501762632197387,0.023227383863080764,0.030303030303030276,0.006645096197334999
Nova Scotia,Services-producing sector,55 years and over,2018,-0.0022962112514349764,0.0035842293906809264,-0.1470588235294118,-0.14509578284708613
Nova Scotia,Services-producing sector,55 years and over,2019,0.04257767548906766,0.03571428571428581,0.24137931034482762,0.19068280429321782
Nova Scotia,Services-producing sector,55 years and over,2020,-0.03642384105960261,-0.060919540229884994,0.5277777777777777,0.5855288277968689
Nova Scotia,Unclassified industries,15 years and over (x 1000),2010,0.0,0.0,0.0,0.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2011,0.023076923076923217,,0.023076923076923217,0.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2012,-0.10526315789473684,,-0.10526315789473684,0.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2013,0.10084033613445365,,0.10084033613445365,0.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2014,0.01526717557251911,,0.01526717557251911,0.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2015,-0.09774436090225569,,-0.09774436090225569,0.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2016,0.008333333333333304,,0.008333333333333304,0.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2017,0.07438016528925617,,0.07438016528925617,0.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2018,-0.03076923076923077,,-0.03076923076923077,0.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2019,-0.15873015873015872,,-0.15873015873015872,0.0
Nova Scotia,Unclassified industries,15 years and over (x 1000),2020,0.0,,0.0,0.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2010,0.0,0.0,0.0,0.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2011,0.042553191489361764,,0.042553191489361764,0.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2012,0.020408163265306145,,0.020408163265306145,0.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2013,0.18000000000000016,,0.18000000000000016,0.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2014,-0.13559322033898313,,-0.13559322033898313,0.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2015,-0.23529411764705876,,-0.23529411764705876,0.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2016,0.0769230769230771,,0.0769230769230771,0.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2017,0.11904761904761907,,0.11904761904761907,0.0
Nova Scotia,Unclassified industries,15 to 24 years (x 1000),2018,0.02127659574468077,,0.02127659574468077,0.0
